#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	MpegtsDetect
#open	2024-11-04-15-39-02
#fields	packet_time	source_ip	source_port	receive_ip	receive_port	payload_size	valid
#types	time	addr	port	addr	port	int	string
1730731142.421535	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421626	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421626	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421626	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421626	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421626	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421795	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421795	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421795	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421795	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421795	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421795	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421795	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421796	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421843	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421843	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421844	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421964	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421964	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421964	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421964	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421965	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421965	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.421965	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422137	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422137	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422137	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422138	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422138	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422138	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422138	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422138	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422193	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422193	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422194	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422194	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422309	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422309	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422309	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422309	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422309	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422309	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422479	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422479	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422479	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422480	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422480	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422480	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422480	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422480	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422525	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422525	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422525	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422526	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422526	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422526	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422653	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422653	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422653	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422653	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422653	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422653	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422823	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422823	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422824	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422824	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422824	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422824	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422824	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422824	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422872	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422872	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422872	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422872	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422872	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422872	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422996	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422996	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422996	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422996	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422996	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422996	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.422997	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423169	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423169	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423169	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423169	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423169	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423169	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423169	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423170	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423246	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423246	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423246	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423247	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423247	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423247	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423247	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423344	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423344	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423344	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423344	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423345	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423345	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423521	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423522	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423522	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423522	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423522	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423522	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423523	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423523	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423605	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423605	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423606	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423606	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423606	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423606	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423606	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423606	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423685	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423685	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423686	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423686	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423686	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423686	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423751	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423752	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423752	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423752	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423752	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423924	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423924	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423924	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423925	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423925	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423925	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423925	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423925	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423973	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423973	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423973	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423973	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423973	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423973	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423973	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.423973	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424017	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424017	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424017	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424017	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424094	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424094	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424095	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424095	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424095	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424095	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424265	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424265	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424265	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424265	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424265	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424266	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424266	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424266	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424315	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424315	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424315	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424315	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424315	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424315	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424315	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424315	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424358	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424437	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424437	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424437	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424437	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424437	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424437	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424438	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424438	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424485	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424485	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424485	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424485	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424609	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424609	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424609	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424609	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424609	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424610	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424610	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424610	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424658	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424658	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424658	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424658	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424659	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424659	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424659	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424782	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424783	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424783	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424783	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424783	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424783	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424783	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424783	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424833	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424833	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424833	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424834	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424834	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424834	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424834	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424834	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424881	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424881	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424881	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424881	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424881	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424953	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424953	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424953	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424953	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424954	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.424954	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.425126	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.425126	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.425126	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.425126	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.425127	10.0.0.1	60586	10.0.0.2	5555	1316	true
1730731142.425127	10.0.0.1	60586	10.0.0.2	5555	1316	true
